ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_99,675.0,2775.0,49.58620179388718,11.008082087138275,0.0
Grid_100,675.0,2925.0,49.587550169055504,11.008137455353571,0.0
Grid_101,825.0,75.0,49.56189499545448,11.00915911946042,0.0
Grid_102,825.0,225.0,49.563243375423895,11.009214469849004,0.52
Grid_103,825.0,375.0,49.56459175503183,11.00926982439626,3.34
Grid_104,825.0,525.0,49.56594013427829,11.009325183102588,4.41
Grid_105,825.0,675.0,49.567288513163255,11.009380545968396,4.91
Grid_106,825.0,825.0,49.568636891686744,11.009435912994087,2.62
Grid_107,825.0,975.0,49.56998526984875,11.009491284180065,0.88
Grid_108,825.0,1125.0,49.57133364764927,11.009546659526737,0.8699999999999999
Grid_109,825.0,1275.0,49.57268202508829,11.009602039034505,0.5599999999999999
Grid_110,825.0,1425.0,49.574030402165825,11.009657422703775,0.52
Grid_111,825.0,1575.0,49.57537877888185,11.00971281053495,1.02
Grid_112,825.0,1725.0,49.576727155236405,11.009768202528436,0.0
Grid_113,825.0,1875.0,49.57807553122944,11.009823598684635,0.0
Grid_114,825.0,2025.0,49.57942390686098,11.00987899900396,0.0
Grid_115,825.0,2175.0,49.580772282131015,11.009934403486804,0.0
Grid_116,825.0,2325.0,49.58212065703954,11.009989812133579,0.0
Grid_117,825.0,2475.0,49.58346903158655,11.01004522494469,0.0
Grid_118,825.0,2625.0,49.584817405772064,11.010100641920541,0.0
Grid_119,825.0,2775.0,49.586165779596065,11.010156063061537,0.0
Grid_120,825.0,2925.0,49.58751415305856,11.010211488368082,0.0
Grid_121,975.0,75.0,49.561858974741675,11.011232064314925,0.0
Grid_122,975.0,225.0,49.56320735300517,11.011287471717322,0.8099999999999999
Grid_123,975.0,375.0,49.564555730907095,11.011342883282667,3.1399999999999997
Grid_124,975.0,525.0,49.56590410844745,11.011398299011361,4.35
Grid_125,975.0,675.0,49.567252485626206,11.011453718903812,5.609999999999999
Grid_126,975.0,825.0,49.568600862443404,11.011509142960424,7.93
Grid_127,975.0,975.0,49.569949238899035,11.011564571181601,2.7199999999999998
Grid_128,975.0,1125.0,49.57129761499307,11.01162000356775,0.35000000000000003
Grid_129,975.0,1275.0,49.57264599072551,11.011675440119271,1.5599999999999998
Grid_130,975.0,1425.0,49.573994366096386,11.011730880836573,0.16
Grid_131,975.0,1575.0,49.57534274110566,11.011786325720061,2.81
Grid_132,975.0,1725.0,49.57669111575334,11.011841774770138,0.02
Grid_133,975.0,1875.0,49.57803949003943,11.011897227987214,0.0
Grid_134,975.0,2025.0,49.57938786396394,11.011952685371686,0.18
Grid_135,975.0,2175.0,49.580736237526835,11.012008146923966,0.0
Grid_136,975.0,2325.0,49.58208461072814,11.012063612644456,0.0
Grid_137,975.0,2475.0,49.58343298356782,11.012119082533562,0.0
Grid_138,975.0,2625.0,49.584781356045916,11.012174556591692,0.0
Grid_139,975.0,2775.0,49.58612972816241,11.01223003481925,0.0
Grid_140,975.0,2925.0,49.587478099917284,11.012285517216638,0.0
Grid_141,1125.0,75.0,49.56182291691811,11.013305005006886,0.0
Grid_142,1125.0,225.0,49.563171293473935,11.013360469422693,0.36
Grid_143,1125.0,375.0,49.56451966966809,11.013415938005723,3.25
Grid_144,1125.0,525.0,49.56586804550059,11.013471410756381,3.3300000000000005
Grid_145,1125.0,675.0,49.56721642097139,11.01352688767507,0.09
Grid_146,1125.0,825.0,49.56856479608054,11.013582368762199,6.2700000000000005
Grid_147,1125.0,975.0,49.569913170828016,11.013637854018167,7.7299999999999995
Grid_148,1125.0,1125.0,49.57126154521382,11.013693343443386,7.870000000000001
Grid_149,1125.0,1275.0,49.57260991923792,11.013748837038259,3.26
Grid_150,1125.0,1425.0,49.57395829290038,11.013804334803188,18.8
Grid_151,1125.0,1575.0,49.575306666201136,11.013859836738582,0.0
Grid_152,1125.0,1725.0,49.57665503914022,11.013915342844848,0.24
Grid_153,1125.0,1875.0,49.57800341171759,11.013970853122387,0.19
Grid_154,1125.0,2025.0,49.5793517839333,11.014026367571608,1.16
Grid_155,1125.0,2175.0,49.580700155787305,11.014081886192916,0.16
Grid_156,1125.0,2325.0,49.582048527279625,11.014137408986716,0.0
Grid_157,1125.0,2475.0,49.58339689841023,11.014192935953416,0.0
Grid_158,1125.0,2625.0,49.58474526917916,11.014248467093417,0.0
Grid_159,1125.0,2775.0,49.58609363958637,11.014304002407128,0.0
Grid_160,1125.0,2925.0,49.5874420096319,11.014359541894956,0.0
Grid_161,1275.0,75.0,49.561786821983965,11.01537794153203,0.0
Grid_162,1275.0,225.0,49.56313519683036,11.015433462960843,0.26
Grid_163,1275.0,375.0,49.56448357131499,11.015488988561152,1.59
Grid_164,1275.0,525.0,49.56583194543786,11.015544518333368,1.82
Grid_165,1275.0,675.0,49.567180319198954,11.01560005227789,0.33
Grid_166,1275.0,825.0,49.5685286925983,11.015655590395129,5.28
Grid_167,1275.0,975.0,49.56987706563587,11.015711132685485,5.140000000000001
Grid_168,1275.0,1125.0,49.57122543831168,11.01576667914937,1.35
Grid_169,1275.0,1275.0,49.57257381062573,11.015822229787187,17.52
Grid_170,1275.0,1425.0,49.57392218257798,11.01587778459934,24.759999999999998
Grid_171,1275.0,1575.0,49.57527055416847,11.015933343586235,18.970000000000002
Grid_172,1275.0,1725.0,49.57661892539718,11.01598890674828,14.84
Grid_173,1275.0,1875.0,49.577967296264106,11.016044474085882,9.370000000000001
Grid_174,1275.0,2025.0,49.579315666769254,11.016100045599444,2.65
Grid_175,1275.0,2175.0,49.580664036912616,11.016155621289375,1.06
Grid_176,1275.0,2325.0,49.58201240669418,11.016211201156079,0.05
Grid_177,1275.0,2475.0,49.58336077611396,11.01626678519996,0.0
Grid_178,1275.0,2625.0,49.584709145171956,11.01632237342143,0.0
Grid_179,1275.0,2775.0,49.586057513868155,11.016377965820892,0.0
Grid_180,1275.0,2925.0,49.58740588220256,11.01643356239875,0.0
Grid_181,1425.0,75.0,49.56175068993941,11.017450873886082,0.0
Grid_182,1425.0,225.0,49.56309906307462,11.017506452327494,0.3
Grid_183,1425.0,375.0,49.56444743584797,11.01756203494468,1.38
Grid_184,1425.0,525.0,49.56579580825947,11.017617621738045,2.4699999999999998
Grid_185,1425.0,675.0,49.5671441803091,11.017673212707994,4.5
Grid_186,1425.0,825.0,49.56849255199688,11.017728807854938,0.64
Grid_187,1425.0,975.0,49.56984092332281,11.017784407179278,1.04
Grid_188,1425.0,1125.0,49.571189294286874,11.017840010681422,0.96
Grid_189,1425.0,1275.0,49.572537664889055,11.017895618361775,1.4200000000000002
Grid_190,1425.0,1425.0,49.573886035129384,11.017951230220744,22.67
Grid_191,1425.0,1575.0,49.57523440500785,11.01800684625874,12.15
Grid_192,1425.0,1725.0,49.57658277452444,11.018062466476158,4.37
Grid_193,1425.0,1875.0,49.577931143679145,11.018118090873415,1.97
Grid_194,1425.0,2025.0,49.579279512471985,11.018173719450912,1.0999999999999999
Grid_195,1425.0,2175.0,49.58062788090294,11.018229352209058,0.13999999999999999
Grid_196,1425.0,2325.0,49.58197624897202,11.01828498914826,0.0
Grid_197,1425.0,2475.0,49.58332461667919,11.018340630268922,0.0
Grid_198,1425.0,2625.0,49.58467298402451,11.018396275571453,0.0
Grid_199,1425.0,2775.0,49.58602135100793,11.018451925056256,0.0
Grid_200,1425.0,2925.0,49.58736971762946,11.01850757872374,0.0
Grid_201,1575.0,75.0,49.56171452078463,11.019523802064766,0.0
Grid_202,1575.0,225.0,49.5630628922069,11.019579437518372,0.43
Grid_203,1575.0,375.0,49.564411263267225,11.019635077152026,1.82
Grid_204,1575.0,525.0,49.56575963396559,11.019690720966137,2.74
Grid_205,1575.0,675.0,49.56710800430199,11.019746368961108,3.8699999999999997
Grid_206,1575.0,825.0,49.56845637427647,11.019802021137348,3.0
Grid_207,1575.0,975.0,49.56980474388899,11.019857677495267,1.15
Grid_208,1575.0,1125.0,49.571153113139545,11.019913338035265,3.81
Grid_209,1575.0,1275.0,49.57250148202813,11.01996900275775,4.9
Grid_210,1575.0,1425.0,49.57384985055479,11.02002467166313,16.76
Grid_211,1575.0,1575.0,49.57519821871944,11.020080344751811,14.37
Grid_212,1575.0,1725.0,49.576546586522156,11.020136022024202,2.48
Grid_213,1575.0,1875.0,49.57789495396289,11.020191703480705,1.82
Grid_214,1575.0,2025.0,49.57924332104166,11.020247389121733,1.96
Grid_215,1575.0,2175.0,49.58059168775846,11.02030307894769,1.39
Grid_216,1575.0,2325.0,49.581940054113275,11.02035877295898,0.04
Grid_217,1575.0,2475.0,49.58328842010612,11.020414471156014,0.0
Grid_218,1575.0,2625.0,49.58463678573698,11.020470173539199,0.0
Grid_219,1575.0,2775.0,49.58598515100587,11.020525880108938,0.0
Grid_220,1575.0,2925.0,49.587333515912775,11.020581590865644,0.0
Grid_221,1725.0,75.0,49.56167831451981,11.021596726063805,0.0
Grid_222,1725.0,225.0,49.56302668422739,11.021652418529198,0.75
Grid_223,1725.0,375.0,49.56437505357292,11.021708115178916,1.27
Grid_224,1725.0,525.0,49.5657234225564,11.021763816013365,1.32
Grid_225,1725.0,675.0,49.56707179117783,11.021819521032953,1.4000000000000001
Grid_226,1725.0,825.0,49.56842015943724,11.021875230238088,0.04
Grid_227,1725.0,975.0,49.569768527334595,11.021930943629172,0.21
Grid_228,1725.0,1125.0,49.57111689486988,11.021986661206618,5.04
Grid_229,1725.0,1275.0,49.572465262043124,11.022042382970827,7.6899999999999995
Grid_230,1725.0,1425.0,49.57381362885431,11.022098108922213,1.0
Grid_231,1725.0,1575.0,49.57516199530345,11.022153839061177,8.15
Grid_232,1725.0,1725.0,49.57651036139052,11.02220957338813,3.5000000000000004
Grid_233,1725.0,1875.0,49.57785872711553,11.022265311903475,2.67
Grid_234,1725.0,2025.0,49.57920709247848,11.022321054607625,2.56
Grid_235,1725.0,2175.0,49.580555457479356,11.022376801500982,2.2800000000000002
Grid_236,1725.0,2325.0,49.58190382211818,11.022432552583957,1.29
Grid_237,1725.0,2475.0,49.583252186394894,11.022488307856957,0.06999999999999999
Grid_238,1725.0,2625.0,49.58460055030958,11.022544067320387,0.0
Grid_239,1725.0,2775.0,49.58594891386217,11.02259983097466,0.0
Grid_240,1725.0,2925.0,49.587297277052684,11.022655598820176,0.0
Grid_241,1875.0,75.0,49.56164207114513,11.023669645878929,0.0
Grid_242,1875.0,225.0,49.56299043913625,11.023725395355703,0.6799999999999999
Grid_243,1875.0,375.0,49.56433880676524,11.023781149021076,1.4000000000000001
Grid_244,1875.0,525.0,49.56568717403209,11.023836906875458,1.4500000000000002
Grid_245,1875.0,675.0,49.56703554093679,11.023892668919252,2.18
Grid_246,1875.0,825.0,49.568383907479365,11.023948435152873,1.16
Grid_247,1875.0,975.0,49.56973227365979,11.02400420557672,0.63
Grid_248,1875.0,1125.0,49.57108063947807,11.024059980191204,10.299999999999999
Grid_249,1875.0,1275.0,49.57242900493421,11.024115758996734,5.680000000000001
